url,course_name,rating,survey_count,Institution,Subject,Level,Associated_skills,price,duration
https://www.coursera.org/professional-certificates/ibm-generative-ai-engineering,IBM Generative AI Engineering,4.6,80K reviews,IBM,,Beginner,"Skills you'll gain: Generative AI, Data Wrangling, Unit Testing, Statistical Methods, ChatGPT, Keras (Neural Network Library), Unsupervised Learning, Natural Language Processing, Data Cleansing, Jupyter, Data Analysis, Deep Learning, Data Manipulation, Regression Analysis, PyTorch (Machine Learning Library), Data Transformation, Artificial Intelligence, Data Import/Export, Data Ethics, Exploratory Data Analysis",,3 - 6 Months
https://www.coursera.org/learn/ai-for-everyone,AI For Everyone,4.8,46K reviews,DeepLearning.AI,,Beginner,"Skills you'll gain: Data Ethics, Market Opportunities, Artificial Intelligence and Machine Learning (AI/ML), Artificial Intelligence, Team Building, Machine Learning, Strategic Thinking, Generative AI, Data Science, Deep Learning, Business Ethics, Artificial Neural Networks, Business Transformation",,1 - 4 Weeks
https://www.coursera.org/professional-certificates/applied-artifical-intelligence-ibm-watson-ai,IBM AI Developer,4.6,63K reviews,IBM,,Beginner,"Skills you'll gain: Generative AI, Software Development Life Cycle, Unit Testing, ChatGPT, HTML and CSS, Development Environment, Web Design and Development, Jupyter, Hypertext Markup Language (HTML), Software Engineering, Artificial Intelligence, Cascading Style Sheets (CSS), Web Development, Data Ethics, Application Deployment, Web Applications, Automation, Interviewing Skills, CI/CD, Professional Networking",,3 - 6 Months
https://www.coursera.org/specializations/ai-healthcare,AI in Healthcare,4.7,2K reviews,Stanford University,,Beginner,"Skills you'll gain: Feature Engineering, Pharmaceuticals, Data Ethics, Clinical Data Management, Health Systems, Healthcare Industry Knowledge, Unstructured Data, Data Mining, Health Care, Applied Machine Learning, Electronic Medical Record, Machine Learning Algorithms, Machine Learning, Data Collection, Health Care Administration, Artificial Neural Networks, Medicare, Quality Improvement, Health Care Procedure and Regulation, Artificial Intelligence",,3 - 6 Months
https://www.coursera.org/professional-certificates/google-advanced-data-analytics,Google Advanced Data Analytics,4.7,5.7K reviews,Google,,Advanced,"Skills you'll gain: Exploratory Data Analysis, Data Storytelling, Sampling (Statistics), Data Ethics, Data Visualization Software, Data Presentation, Statistical Hypothesis Testing, Regression Analysis, Feature Engineering, Data Transformation, Data Visualization, Probability & Statistics, Tableau Software, Data Manipulation, Advanced Analytics, Data Cleansing, Object Oriented Programming (OOP), Applied Machine Learning, Statistical Analysis, Jupyter",,3 - 6 Months
https://www.coursera.org/specializations/data-science-foundations,Data Science Foundations,4.6,110K reviews,Multiple educators,,Beginner,"Skills you'll gain: Dashboard, Pseudocode, Jupyter, Algorithms, Data Mining, Pandas (Python Package), Correlation Analysis, Web Scraping, NumPy, Probability & Statistics, Predictive Modeling, Big Data, Automation, Data Visualization Software, Data Collection, Data Science, GitHub, Python Programming, Machine Learning Algorithms, Unsupervised Learning",,3 - 6 Months
https://www.coursera.org/professional-certificates/microsoft-power-bi-data-analyst,Microsoft Power BI Data Analyst,4.6,6.4K reviews,Microsoft,,Beginner,"Skills you'll gain: Data Storytelling, Dashboard, Excel Formulas, Extract, Transform, Load, Power BI, Data Analysis Expressions (DAX), Microsoft Excel, Data Modeling, Data-Driven Decision-Making, Star Schema, Data Analysis, Data Presentation, Data Visualization Software, Microsoft Power Platform, Data Integrity, Spreadsheet Software, Data Validation, Data Transformation, Data Cleansing, Data Visualization",,3 - 6 Months
https://www.coursera.org/professional-certificates/ibm-full-stack-cloud-developer,IBM Full Stack Software Developer,4.6,53K reviews,IBM,,Beginner,"Skills you'll gain: Istio, Node.JS, Software Development Life Cycle, Unit Testing, Object-Relational Mapping, Cloud Computing Architecture, Server Side, Application Deployment, Kubernetes, React Redux, Cloud Services, OpenShift, Git (Version Control System), Cloud Applications, Full-Stack Web Development, HTML and CSS, Cloud Computing, Jupyter, Generative AI, Interviewing Skills",,3 - 6 Months
https://www.coursera.org/professional-certificates/devops-and-software-engineering,IBM DevOps and Software Engineering,4.6,57K reviews,IBM,,Beginner,"Skills you'll gain: CI/CD, Open Web Application Security Project (OWASP), Istio, Continuous Integration, Software Development Life Cycle, Linux Commands, Agile Software Development, Unit Testing, Cloud Computing Architecture, Application Deployment, Test Driven Development (TDD), Gherkin (Scripting Language), Kubernetes, Jenkins, Bash (Scripting Language), Cloud Services, DevOps, Git (Version Control System), Jupyter, Grafana",,3 - 6 Months
https://www.coursera.org/learn/google-prompting-essentials,Google Prompting Essentials,4.8,432 reviews,Google,,Beginner,"Skills you'll gain: Presentations, Data Presentation, Data Storytelling, Generative AI, Project Management, Data Analysis, Workflow Management, Project Coordination, Brainstorming, Productivity Software, Artificial Intelligence, Business Correspondence",,1 - 4 Weeks
https://www.coursera.org/learn/project-management-foundations,Foundations of Project Management,4.9,92K reviews,Google,,Beginner,"Skills you'll gain: Project Management Life Cycle, Change Management, Organizational Structure, Project Management, Project Coordination, Organizational Skills, Agile Methodology, Project Planning, Waterfall Methodology, Cross-Functional Collaboration, Communication, Decision Making",,1 - 4 Weeks
https://www.coursera.org/professional-certificates/ibm-ai-product-manager,IBM AI Product Manager,4.7,22K reviews,IBM,,Beginner,"Skills you'll gain: Generative AI, New Product Development, Product Management, Product Lifecycle Management, Product Development, Innovation, Product Roadmaps, ChatGPT, Product Planning, Commercialization, Product Strategy, Artificial Intelligence, Project Management Life Cycle, Data Ethics, OpenAI, Product Marketing, Stakeholder Management, Competitive Analysis, Product Testing, Artificial Intelligence and Machine Learning (AI/ML)",,3 - 6 Months
https://www.coursera.org/learn/foundations-data,"Foundations: Data, Data, Everywhere",4.8,112K reviews,Google,,Beginner,"Skills you'll gain: Data Ethics, Data Analysis, Analytics, Data-Driven Decision-Making, Google Sheets, Business Analytics, Spreadsheet Software, Analytical Skills, Data Sharing, Data Cleansing, Data Processing, Data Strategy, Data Visualization Software, SQL",,1 - 4 Weeks
https://www.coursera.org/learn/machine-learning,Supervised Machine Learning: Regression and Classification,4.9,27K reviews,DeepLearning.AI,,Beginner,"Skills you'll gain: Supervised Learning, Applied Machine Learning, Jupyter, Scikit Learn (Machine Learning Library), Machine Learning, NumPy, Predictive Modeling, Feature Engineering, Artificial Intelligence, Classification And Regression Tree (CART), Python Programming, Regression Analysis, Unsupervised Learning, Statistical Modeling, Data-Driven Decision-Making, Algorithms",,1 - 4 Weeks
https://www.coursera.org/specializations/data-science-fundamentals-python-sql,Data Science Fundamentals with Python and SQL,4.6,69K reviews,IBM,,Beginner,"Skills you'll gain: Dashboard, SQL, Descriptive Statistics, Jupyter, Statistical Analysis, Data Analysis, Probability Distribution, Pandas (Python Package), Data Visualization Software, Statistics, Data Visualization, Statistical Hypothesis Testing, Databases, Stored Procedure, Web Scraping, Relational Databases, Automation, Data Science, GitHub, Python Programming",,3 - 6 Months
https://www.coursera.org/professional-certificates/ibm-backend-development,IBM Back-End Development,4.6,47K reviews,IBM,,Beginner,"Skills you'll gain: Open Web Application Security Project (OWASP), Istio, Software Development Life Cycle, Linux Commands, Unit Testing, Object-Relational Mapping, Application Deployment, Kubernetes, NoSQL, Bash (Scripting Language), MongoDB, Shell Script, OpenShift, Git (Version Control System), Cloud Applications, Containerization, GitHub, Serverless Computing, Jupyter, Grafana",,3 - 6 Months
https://www.coursera.org/professional-certificates/ibm-data-engineer,IBM Data Engineering,4.6,56K reviews,IBM,,Beginner,"Skills you'll gain: NoSQL, Data Warehousing, SQL, Apache Hadoop, Extract, Transform, Load, Apache Airflow, Web Scraping, Linux Commands, Database Design, IBM Cognos Analytics, MySQL, Apache Spark, Data Pipelines, Apache Kafka, Database Management, Bash (Scripting Language), Shell Script, Jupyter, Generative AI, Professional Networking",,3 - 6 Months
https://www.coursera.org/specializations/software-engineering-fundamentals,Applied Software Engineering Fundamentals,4.6,46K reviews,IBM,,Beginner,"Skills you'll gain: Software Development Life Cycle, Linux Commands, Unit Testing, Bash (Scripting Language), Shell Script, Git (Version Control System), GitHub, Development Environment, Version Control, File Management, Jupyter, Software Engineering, Software Architecture, Application Deployment, Automation, Flask (Web Framework), Web Scraping, Python Programming, Open Source Technology, Application Development",,3 - 6 Months
https://www.coursera.org/professional-certificates/ibm-data-analyst-r-excel,IBM Data Analytics with Excel and R,4.7,27K reviews,IBM,,Beginner,"Skills you'll gain: Data Storytelling, Data Presentation, Interactive Data Visualization, Data Visualization Software, Data Visualization, Shiny (R Package), Data Wrangling, Exploratory Data Analysis, Statistical Visualization, Relational Databases, Big Data, Ggplot2, Database Design, Data Analysis, Data Mining, Dashboard, Excel Formulas, Data Manipulation, Web Scraping, Microsoft Excel",,3 - 6 Months
https://www.coursera.org/professional-certificates/ibm-relational-database-administrator,IBM Relational Database Administrator,4.6,56K reviews,IBM,,Intermediate,"Skills you'll gain: Data Warehousing, SQL, Extract, Transform, Load, Apache Airflow, Web Scraping, Linux Commands, Database Design, MySQL, Data Pipelines, Apache Kafka, Database Management, Bash (Scripting Language), Shell Script, Database Architecture and Administration, Data Transformation, IBM DB2, Relational Databases, PostgreSQL, Jupyter, Generative AI",,3 - 6 Months
https://www.coursera.org/specializations/digital-strategy,IBM & Darden Digital Strategy,4.7,42K reviews,IBM,,Beginner,"Skills you'll gain: Strategic Thinking, Digital Transformation, Business Strategy, Cloud Computing Architecture, Competitive Analysis, Cloud Services, Business Transformation, Cloud Security, Cloud Infrastructure, Big Data, Cloud Platforms, Data Analysis, Statistical Analysis, Cloud Computing, Artificial Intelligence, Generative AI, Data Ethics, Apache Hadoop, Product Lifecycle Management, Business Technologies",,3 - 6 Months
https://www.coursera.org/specializations/introduction-data-science,Introduction to Data Science,4.6,97K reviews,IBM,,Beginner,"Skills you'll gain: SQL, Jupyter, Data Mining, Peer Review, Data Modeling, Databases, Stored Procedure, Relational Databases, Database Design, Query Languages, Data Science, Database Management, Big Data, Data Cleansing, Data Visualization Software, GitHub, Business Analysis, Cloud Computing, Data Analysis, Data Processing",,3 - 6 Months
https://www.coursera.org/specializations/data-analysis-visualization-foundations,Data Analysis and Visualization Foundations,4.7,26K reviews,IBM,,Beginner,"Skills you'll gain: Data Storytelling, Data Presentation, Data Visualization, Interactive Data Visualization, Big Data, Data Visualization Software, Data Analysis, IBM Cognos Analytics, Statistical Analysis, Data Mining, Dashboard, Apache Hadoop, Data Collection, Tree Maps, Excel Formulas, Apache Hive, Microsoft Excel, Data Quality, Data Cleansing, Data Import/Export",,3 - 6 Months
https://www.coursera.org/specializations/applied-data-science,Applied Data Science,4.6,57K reviews,IBM,,Beginner,"Skills you'll gain: Dashboard, Data Visualization Software, Plotly, Data Wrangling, Data Visualization, Exploratory Data Analysis, Data Cleansing, Jupyter, Matplotlib, Data Analysis, Pandas (Python Package), Data Manipulation, Seaborn, Data Transformation, Data Import/Export, Predictive Modeling, Web Scraping, Interactive Data Visualization, Automation, Python Programming",,3 - 6 Months
https://www.coursera.org/specializations/wharton-business-foundations,Business Foundations,4.7,25K reviews,University of Pennsylvania,,Beginner,"Skills you'll gain: Operations Management, Return On Investment, Operational Efficiency, Financial Statements, Financial Statement Analysis, Finance, Human Capital, Go To Market Strategy, Process Analysis, Branding, People Management, Financial Reporting, Capital Budgeting, Financial Accounting, Operational Performance Management, Consumer Behaviour, Leadership and Management, Marketing Planning, Peer Review, Analysis",,3 - 6 Months
https://www.coursera.org/learn/foundations-of-cybersecurity,Foundations of Cybersecurity,4.8,31K reviews,Google,,Beginner,"Skills you'll gain: Security Controls, Cybersecurity, Cyber Attacks, Security Awareness, Cyber Security Policies, Network Analysis, Security Information and Event Management (SIEM), Ethical Standards And Conduct, SQL",,1 - 4 Weeks
https://www.coursera.org/specializations/key-technologies-for-business,Key Technologies for Business,4.7,97K reviews,IBM,,Beginner,"Skills you'll gain: Cloud Computing Architecture, Cloud Services, Cloud Security, Cloud Infrastructure, Data Mining, Cloud Platforms, Cloud Computing, Artificial Intelligence, Generative AI, Data Ethics, OpenAI, Cloud Storage, Artificial Intelligence and Machine Learning (AI/ML), Infrastructure As A Service (IaaS), Big Data, Emerging Technologies, Data Analysis, Data Science, Deep Learning, Digital Transformation",,3 - 6 Months
https://www.coursera.org/specializations/data-engineering-foundations,Data Engineering Foundations,4.6,54K reviews,IBM,,Beginner,"Skills you'll gain: SQL, Web Scraping, Database Design, MySQL, Data Transformation, Extract, Transform, Load, IBM DB2, Relational Databases, Data Architecture, Jupyter, Data Pipelines, Big Data, Database Management, Data Warehousing, Data Governance, Databases, Stored Procedure, Data Manipulation, Automation, Python Programming",,3 - 6 Months
https://www.coursera.org/specializations/ai-foundations-for-everyone,AI Foundations for Everyone,4.7,23K reviews,IBM,,Beginner,"Skills you'll gain: ChatGPT, Generative AI, Artificial Intelligence, Data Ethics, OpenAI, Artificial Intelligence and Machine Learning (AI/ML), Deep Learning, Artificial Neural Networks, Application Deployment, IBM Cloud, Governance, Machine Learning, Business Transformation, Ethical Standards And Conduct, Computer Vision, Self Service Technologies, Information Architecture, Business Process Automation, Software Development Tools, Image Analysis",,3 - 6 Months
https://www.coursera.org/professional-certificates/google-it-automation,Google IT Automation with Python,4.7,47K reviews,Google,,Beginner,"Skills you'll gain: Git (Version Control System), GitHub, Version Control, Puppet (Configuration Management Tool), CI/CD, Containerization, Debugging, Bash (Scripting Language), Infrastructure as Code (IaC), Docker (Software), Continuous Deployment, Continuous Integration, Technical Communication, Network Troubleshooting, Linux Commands, Linux, Scripting, Automation, Python Programming, Computer Programming",,3 - 6 Months
https://www.coursera.org/specializations/ai-for-business-wharton,AI For Business,4.7,1.2K reviews,University of Pennsylvania,,Beginner,"Skills you'll gain: Generative AI, Data Ethics, HR Tech, Data Governance, Big Data, Machine Learning, Data Security, Governance, Business Strategy, Human Resources, Organizational Strategy, Credit Risk, Business Transformation, Risk Management, Tensorflow, Personalized Service, Digital Transformation, Data-Driven Decision-Making, Artificial Intelligence and Machine Learning (AI/ML), Artificial Intelligence",,3 - 6 Months
https://www.coursera.org/specializations/ibm-ai-foundations-for-business,IBM AI Foundations for Business,4.7,91K reviews,IBM,,Beginner,"Skills you'll gain: Data Mining, Artificial Intelligence, Generative AI, Data Ethics, OpenAI, Artificial Intelligence and Machine Learning (AI/ML), Big Data, Information Architecture, Strategic Decision-Making, Cloud Computing, Data Analysis, Data Science, Deep Learning, Digital Transformation, Data Strategy, Data-Driven Decision-Making, Artificial Neural Networks, Business Strategy, Business Process Automation, ChatGPT",,1 - 3 Months
https://www.coursera.org/learn/foundations-of-digital-marketing-and-e-commerce,Foundations of Digital Marketing and E-commerce,4.8,26K reviews,Google,,Beginner,"Skills you'll gain: Data Storytelling, Performance Measurement, Data-Driven Decision-Making, E-Commerce, Digital Marketing, Branding, Marketing Channel, Marketing Strategy and Techniques, Customer Analysis, Advertising, Marketing Analytics, Search Engine Marketing, Customer Engagement, Content Marketing, Brand Awareness, Search Engine Optimization, Social Media Marketing, Target Audience",,1 - 4 Weeks
https://www.coursera.org/professional-certificates/meta-front-end-developer,Meta Front-End Developer,4.7,22K reviews,Meta,,Beginner,"Skills you'll gain: Jest (JavaScript Testing Framework), Version Control, User Research, Usability Testing, Responsive Web Design, Cascading Style Sheets (CSS), Data Structures, Unix Commands, HTML and CSS, Git (Version Control System), Persona (User Experience), GitHub, Interaction Design, User Experience Design, Bootstrap (Front-End Framework), React.js, Mobile Development, Front-End Web Development, Algorithms, Web Development Tools",,3 - 6 Months
https://www.coursera.org/professional-certificates/adobe-graphic-designer,Adobe Graphic Designer,4.6,327 reviews,Adobe,,Beginner,"Skills you'll gain: Adobe Illustrator, Color Theory, Adobe Photoshop, Adobe Acrobat, Typography, Generative AI, Document Management, Design, Design Elements And Principles, Graphic and Visual Design, Graphic Design, Web Content Accessibility Guidelines, Graphic and Visual Design Software, Logo Design, Workflow Management, Productivity Software, File Management, Adobe Creative Cloud, Data Integrity, Creativity",,3 - 6 Months
https://www.coursera.org/professional-certificates/facebook-social-media-marketing,Meta Social Media Marketing,4.8,21K reviews,Meta,,Beginner,"Skills you'll gain: Social Media Content, Social Media Marketing, Social Media Management, Social Media, Marketing Analytics, Target Audience, Social Media Strategy, Instagram, Content Creation, Campaign Management, Marketing Effectiveness, Marketing, Performance Analysis, Key Performance Indicators (KPIs), Goal Setting, Advertising, Facebook, Performance Metric, Advertising Campaigns, Presentations",,3 - 6 Months
https://www.coursera.org/specializations/finance-accounting,Introduction to Finance and Accounting,4.6,14K reviews,University of Pennsylvania,,Beginner,"Skills you'll gain: Financial Statements, Return On Investment, Financial Statement Analysis, Finance, Financial Reporting, Capital Budgeting, Financial Accounting, Financial Modeling, Working Capital, Balance Sheet, Accrual Accounting, Accounting, Cash Flows, Income Statement, Generally Accepted Accounting Principles (GAAP), Financial Analysis, Tax Planning, Equities, Financial Planning, Corporate Finance",,3 - 6 Months
https://www.coursera.org/specializations/python,Python for Everybody,4.8,277K reviews,University of Michigan,,Beginner,"Skills you'll gain: Web Scraping, Data Processing, Relational Databases, JSON, Database Design, SQL, Network Protocols, Databases, Web Services, Restful API, Programming Principles, Data Cleansing, Data Structures, Data Storytelling, Data Collection, Computer Programming, Python Programming, Data Manipulation, Development Environment, Computational Thinking",,3 - 6 Months
https://www.coursera.org/learn/technical-support-fundamentals,Technical Support Fundamentals,4.8,157K reviews,Google,,Beginner,"Skills you'll gain: Computer Hardware, Technical Support, Software Installation, Help Desk Support, Information Technology, Hardware Troubleshooting, Microsoft Windows, Linux, Computer Networking, Computational Logic, Technical Documentation",,1 - 3 Months
https://www.coursera.org/specializations/introduction-to-generative-ai,Introduction to Generative AI Learning Path,4.6,7.8K reviews,Google Cloud,,Intermediate,"Skills you'll gain: Generative AI, Data Ethics, Artificial Intelligence, Google Cloud Platform, Business Ethics, Application Development, Accountability, Compliance Training, Ethical Standards And Conduct, Artificial Intelligence and Machine Learning (AI/ML), Governance, Organizational Effectiveness, Machine Learning, Project Design, Decision Making, Natural Language Processing, Machine Learning Methods, Corporate Strategy, Performance Tuning, Business Leadership",,1 - 3 Months
https://www.coursera.org/specializations/finance-quantitative-modeling-analysts,Finance & Quantitative Modeling for Analysts,4.5,16K reviews,University of Pennsylvania,,Beginner,"Skills you'll gain: Return On Investment, Financial Reporting, Finance, Financial Data, Capital Budgeting, Financial Statements, Financial Modeling, Mathematical Modeling, Statistical Modeling, Regression Analysis, Business Modeling, Income Statement, Financial Analysis, Risk Analysis, Cash Flows, Business Mathematics, Financial Planning, Spreadsheet Software, Google Sheets, Excel Formulas",,3 - 6 Months
https://www.coursera.org/learn/generative-ai-for-everyone,Generative AI for Everyone,4.8,3.1K reviews,DeepLearning.AI,,Beginner,"Skills you'll gain: Generative AI, OpenAI, ChatGPT, Data Ethics, Artificial Intelligence, Artificial Intelligence and Machine Learning (AI/ML), Business Process Automation, Automation, Ethical Standards And Conduct, Machine Learning, Feasibility Studies, Cloud Applications, Reinforcement Learning",,1 - 4 Weeks
https://www.coursera.org/learn/generative-ai-with-llms,Generative AI with Large Language Models,4.8,3.2K reviews,DeepLearning.AI,,Intermediate,"Skills you'll gain: Generative AI, PyTorch (Machine Learning Library), Deep Learning, Tensorflow, Artificial Intelligence, Applied Machine Learning, Scalability, Natural Language Processing, Machine Learning Methods, Application Deployment, Reinforcement Learning, User Feedback, Performance Tuning, Application Performance Management",,1 - 4 Weeks
https://www.coursera.org/professional-certificates/ibm-data-manager,IBM Data Management,4.7,16K reviews,IBM,,Beginner,"Skills you'll gain: Dashboard, Data Storytelling, Data Warehousing, SQL, Data Presentation, Data Security, Data Migration, Database Design, Data Visualization, Data Governance, MySQL, Interactive Data Visualization, Extract, Transform, Load, Cloud Storage, Data Visualization Software, Relational Databases, Stored Procedure, Data Architecture, Excel Formulas, Microsoft Excel",,3 - 6 Months
https://www.coursera.org/specializations/mathematics-for-machine-learning-and-data-science,Mathematics for Machine Learning and Data Science,4.6,2.6K reviews,DeepLearning.AI,,Intermediate,"Skills you'll gain: Descriptive Statistics, Bayesian Statistics, Statistical Hypothesis Testing, Probability & Statistics, Sampling (Statistics), Probability Distribution, Probability, Linear Algebra, Statistical Inference, A/B Testing, Statistical Analysis, Applied Mathematics, NumPy, Calculus, Dimensionality Reduction, Machine Learning, Jupyter, Python Programming, Data Manipulation, Data Science",,1 - 3 Months
https://www.coursera.org/professional-certificates/adobe-content-creator,Adobe Content Creator,4.6,363 reviews,Adobe,,Beginner,"Skills you'll gain: Social Media Content, Target Audience, Multimedia, Content Creation, Generative AI, Design, Social Media Strategy, Design Elements And Principles, Typography, Social Media Marketing, Graphic and Visual Design, Storyboarding, Graphic Design, Web Content Accessibility Guidelines, Social Media Management, Media Production, Color Theory, Adobe Creative Cloud, Data Integrity, Creativity",,3 - 6 Months
https://www.coursera.org/professional-certificates/ibm-full-stack-javascript-developer,IBM Full-Stack JavaScript Developer,4.6,6.6K reviews,IBM,,Beginner,"Skills you'll gain: Istio, Node.JS, Software Development Life Cycle, Server Side, MongoDB, Application Deployment, CI/CD, Kubernetes, Cloud-Native Computing, React Redux, NoSQL, Restful API, OpenShift, Git (Version Control System), Cloud Applications, Containerization, GitHub, HTML and CSS, Ajax, Interviewing Skills",,3 - 6 Months
https://www.coursera.org/professional-certificates/ibm-it-project-manager,IBM IT Project Manager,4.7,7.5K reviews,IBM,,Beginner,"Skills you'll gain: Stakeholder Engagement, Software Development Life Cycle, Agile Software Development, Project Management Life Cycle, Resource Management, Risk Management, Peer Review, Earned Value Management, Stakeholder Management, Agile Methodology, Project Risk Management, Team Motivation, Kanban Principles, Project Schedules, Development Environment, Project Management Institute (PMI) Methodology, Information Technology, Sprint Retrospectives, Interviewing Skills, Project Management",,3 - 6 Months
https://www.coursera.org/professional-certificates/adobe-marketing-specialist,Adobe Marketing Specialist,4.7,347 reviews,Adobe,,Beginner,"Skills you'll gain: Content Marketing, Promotional Strategies, Social Media Content, Target Audience, Marketing Channel, Digital Marketing, Marketing Communications, Content Creation, Generative AI, Design, Social Media Strategy, Design Elements And Principles, Typography, Social Media Marketing, Graphic and Visual Design, Marketing Strategies, Marketing Effectiveness, Adobe Creative Cloud, Data Integrity, Creativity",,3 - 6 Months
https://www.coursera.org/professional-certificates/backend-javascript-developer,IBM Back-end JavaScript Developer,4.6,6.1K reviews,IBM,,Beginner,"Skills you'll gain: Istio, Node.JS, Software Development Life Cycle, Containerization, Server Side, MongoDB, Application Deployment, Kubernetes, Cloud-Native Computing, NoSQL, Restful API, OpenShift, Git (Version Control System), Cloud Applications, GitHub, Serverless Computing, Back-End Web Development, HTML and CSS, Ajax, Interviewing Skills",,3 - 6 Months
