url,course_name,rating,survey_count,Institution,Subject,Level,Language,Associated_skills,price,duration
https://www.edx.org/learn/brand-engagement/curtin-university-digital-branding-and-engagement,CurtinX: Digital Branding and Engagement,4.5 stars,14 ratings,CurtinX,Communication,Intermediate,,"Brand Awareness, Branding, Business Modeling, Digital Brand Engagement, Digital Content Delivery, Marketing",$99 USD,4 weeks
https://www.edx.org/learn/digital-marketing/tecnologico-de-monterrey-digital-marketing-and-data-driven-analytics,TecdeMonterreyX: Digital Marketing and Data Driven Analytics,4.3 stars,5 ratings,TecdeMonterreyX,Business & Management,Intermediate,,"Algorithms, Analytics, Big Data, Digital Communications, Digital Marketing, Influencer Marketing, Marketing, Search Engine Marketing, Search Engine Optimization, Social Media, User Experience",$249 USD,4 weeks
https://www.edx.org/learn/ecommerce/logyca-e-commerce-logistics-and-last-mile,logycaX: E-commerce logistics and Last Mile,4.3 stars,21 ratings,logycaX,Business & Management,Introductory,English,"Customer Satisfaction, Customer Service, Operations, Sales, Virtual Sales",$19 USD,5 weeks
https://www.edx.org/learn/fashion/wageningen-university-research-circular-fashion-design-science-and-value-in-a-sustainable-clothing-industry,"WageningenX: Circular Fashion: Design, Science and Value in a Sustainable Clothing Industry",4.8 stars,5 ratings,WageningenX,Art & Culture,Introductory,English,"Business Modeling, Business Process Modeling, Ecosystem Science, Fashion Design, Innovation, Sustainability Initiatives, Textiles",$169 USD,5 weeks
https://www.edx.org/learn/international-law/universidades-anahuac-fundamentos-de-derecho-mercantil-internacional,AnahuacX: Fundamentos de Derecho Mercantil Internacional,4.4 stars,8 ratings,AnahuacX,Law,Introductory,Español,"Admiralty Law, Anti Money Laundering, Foreign Direct Investments, Interconnection, International Business, International Commercial Law, International Laws, International Trade, Legal Systems, Tax Laws",$39 USD,4 weeks
https://www.edx.org/learn/economics/peking-university-development-in-emerging-economies-the-case-of-china,PekingX: Development in Emerging Economies: The Case of China,4.8 stars,8 ratings,PekingX,Business & Management,Introductory,English,"Economic Growth, Economics, Entrepreneurship, Finance, Financial Market, Financial Technology (FinTech), International Business, Management, Private Equity, Real Estate, Stock Markets, Wealth Management",$59 USD,5 weeks
https://www.edx.org/learn/ecommerce/logyca-e-commerce-logistics-and-last-mile,logycaX: E-commerce logistics and Last Mile,4.3 stars,21 ratings,logycaX,Business & Management,Introductory,English,"Customer Satisfaction, Customer Service, Operations, Sales, Virtual Sales",$19 USD,5 weeks
https://www.edx.org/learn/fashion/wageningen-university-research-circular-fashion-design-science-and-value-in-a-sustainable-clothing-industry,"WageningenX: Circular Fashion: Design, Science and Value in a Sustainable Clothing Industry",4.8 stars,5 ratings,WageningenX,Art & Culture,Introductory,English,"Business Modeling, Business Process Modeling, Ecosystem Science, Fashion Design, Innovation, Sustainability Initiatives, Textiles",$169 USD,5 weeks
https://www.edx.org/learn/international-law/universidades-anahuac-fundamentos-de-derecho-mercantil-internacional,AnahuacX: Fundamentos de Derecho Mercantil Internacional,4.4 stars,8 ratings,AnahuacX,Law,Introductory,Español,"Admiralty Law, Anti Money Laundering, Foreign Direct Investments, Interconnection, International Business, International Commercial Law, International Laws, International Trade, Legal Systems, Tax Laws",$39 USD,4 weeks
https://www.edx.org/learn/economics/peking-university-development-in-emerging-economies-the-case-of-china,PekingX: Development in Emerging Economies: The Case of China,4.8 stars,8 ratings,PekingX,Business & Management,Introductory,English,"Economic Growth, Economics, Entrepreneurship, Finance, Financial Market, Financial Technology (FinTech), International Business, Management, Private Equity, Real Estate, Stock Markets, Wealth Management",$59 USD,5 weeks
https://www.edx.org/learn/sales/queens-university-sales-enablement-analytics,QueensX: Sales Enablement & Analytics,4.6 stars,6 ratings,QueensX,Business & Management,Introductory,,"Consulting, Customer Satisfaction, Customer Service, Data-Driven Decision-Making, Enterprise Sales, Sales, Sales Enablement",$189 USD,6 weeks
https://www.edx.org/learn/strategic-management/queens-university-strategic-account-management,QueensX: Strategic Account Management,4.4 stars,13 ratings,QueensX,Business & Management,Introductory,,"Account Management, Customer Satisfaction, Customer Service, Customer Success Management, Sales, Sales Strategy",$189 USD,6 weeks
https://www.edx.org/learn/entrepreneurship/massachusetts-institute-of-technology-becoming-an-entrepreneur,MITx: Becoming an Entrepreneur,4.3 stars,89 ratings,MITx,Business & Management,Introductory,English,"Design Thinking, Entrepreneurship, Lean Methodologies, Market Research",$69 USD,6 weeks
https://www.edx.org/learn/entrepreneurship/harvard-university-entrepreneurship-in-emerging-economies,HarvardX: Entrepreneurship in Emerging Economies,4.6 stars,237 ratings,HarvardX,Business & Management,Introductory,English,"Branding, Financial Technology (FinTech), Infrastructure, Innovation, LESS, Management, Operations, Property Rights, Social Issue, Value Systems",$249 USD,6 weeks
https://www.edx.org/learn/technology/harvard-university-technology-entrepreneurship-lab-to-market,HarvardX: Technology Entrepreneurship: Lab to Market,4.5 stars,117 ratings,HarvardX,Business & Management,Introductory,English,"Commercialization, Critical Thinking, Innovation, Research And Development, Technology Entrepreneurship",$149 USD,5 weeks
https://www.edx.org/learn/entrepreneurship/king-abdullah-university-of-science-and-technology-entrepreneurship-adventures-mgmrt-ryd-l-ml,KAUST: Entrepreneurship Adventures - مغامرات ريادة الأعمال,4.3 stars,39 ratings,KAUST,Business & Management,Introductory,اَلْعَرَبِيَّةُ,Dynamic Content,$133 USD,10 weeks
https://www.edx.org/learn/entrepreneurship/berklee-college-of-music-creativity-entrepreneurship,BerkleeX: Creativity & Entrepreneurship,4.6 stars,8 ratings,BerkleeX,Business & Management,Introductory,,"Career Development, Creative Entrepreneurship, Creativity, Prototyping",$59 USD,4 weeks
https://www.edx.org/learn/entrepreneurship/massachusetts-institute-of-technology-becoming-an-entrepreneur,MITx: Becoming an Entrepreneur,4.3 stars,89 ratings,MITx,Business & Management,Introductory,English,"Design Thinking, Entrepreneurship, Lean Methodologies, Market Research",$69 USD,6 weeks
https://www.edx.org/learn/entrepreneurship/harvard-university-entrepreneurship-in-emerging-economies,HarvardX: Entrepreneurship in Emerging Economies,4.6 stars,237 ratings,HarvardX,Business & Management,Introductory,English,"Branding, Financial Technology (FinTech), Infrastructure, Innovation, LESS, Management, Operations, Property Rights, Social Issue, Value Systems",$249 USD,6 weeks
https://www.edx.org/learn/technology/harvard-university-technology-entrepreneurship-lab-to-market,HarvardX: Technology Entrepreneurship: Lab to Market,4.5 stars,117 ratings,HarvardX,Business & Management,Introductory,English,"Commercialization, Critical Thinking, Innovation, Research And Development, Technology Entrepreneurship",$149 USD,5 weeks
https://www.edx.org/learn/entrepreneurship/king-abdullah-university-of-science-and-technology-entrepreneurship-adventures-mgmrt-ryd-l-ml,KAUST: Entrepreneurship Adventures - مغامرات ريادة الأعمال,4.3 stars,39 ratings,KAUST,Business & Management,Introductory,اَلْعَرَبِيَّةُ,Dynamic Content,$133 USD,10 weeks
https://www.edx.org/learn/entrepreneurship/berklee-college-of-music-creativity-entrepreneurship,BerkleeX: Creativity & Entrepreneurship,4.6 stars,8 ratings,BerkleeX,Business & Management,Introductory,,"Career Development, Creative Entrepreneurship, Creativity, Prototyping",$59 USD,4 weeks
https://www.edx.org/learn/excel/universitat-politecnica-de-valencia-excel-fundamentos-y-herramientas,UPValenciaX: Excel: Fundamentos y herramientas,4.5 stars,63 ratings,,,,,,$39 USD,8 weeks
https://www.edx.org/learn/excel/universitat-politecnica-de-valencia-excel-gestion-de-datos,UPValenciaX: Excel: gestión de datos,4.3 stars,24 ratings,,,,,,$69 USD,6 weeks
https://www.edx.org/learn/excel/rochester-institute-of-technology-data-processing-and-analysis-with-excel,RITx: Data Processing and Analysis with Excel,3.6 stars,17 ratings,RITx,Data Analysis & Statistics,Intermediate,,"Data Analysis, Data Cleansing, Data Processing, Descriptive Statistics, Lookup Tables, Microsoft Excel, Outliers, Pivot Tables And Charts, Scatter Plots, Vlookups",$249 USD,4 weeks
https://www.edx.org/learn/business-administration/fullbridge-business-and-data-analysis-skills-2,FullbridgeX: Business and Data Analysis Skills,4.6 stars,54 ratings,FullbridgeX,Business & Management,Introductory,,"Career Development, Data Analysis, Data-Driven Decision-Making, Financial Analysis, Management, Microsoft Excel",Expert instruction,3 weeks
https://www.edx.org/learn/excel/universitat-politecnica-de-valencia-excel-fundamentos-y-herramientas,UPValenciaX: Excel: Fundamentos y herramientas,4.5 stars,63 ratings,,,,,,$39 USD,8 weeks
https://www.edx.org/learn/excel/universitat-politecnica-de-valencia-excel-gestion-de-datos,UPValenciaX: Excel: gestión de datos,4.3 stars,24 ratings,,,,,,$69 USD,6 weeks
https://www.edx.org/learn/excel/rochester-institute-of-technology-data-processing-and-analysis-with-excel,RITx: Data Processing and Analysis with Excel,3.6 stars,17 ratings,RITx,Data Analysis & Statistics,Intermediate,,"Data Analysis, Data Cleansing, Data Processing, Descriptive Statistics, Lookup Tables, Microsoft Excel, Outliers, Pivot Tables And Charts, Scatter Plots, Vlookups",$249 USD,4 weeks
https://www.edx.org/learn/business-administration/fullbridge-business-and-data-analysis-skills-2,FullbridgeX: Business and Data Analysis Skills,4.6 stars,54 ratings,FullbridgeX,Business & Management,Introductory,,"Career Development, Data Analysis, Data-Driven Decision-Making, Financial Analysis, Management, Microsoft Excel",Expert instruction,3 weeks
https://www.edx.org/learn/chatgpt/universitat-politecnica-de-valencia-introduction-to-chatgpt-boost-your-productivity-to-the-maximum-using-artificial-intelligence,UPValenciaX: Introduction to ChatGPT. Boost your productivity to the maximum using artificial intelligence!,4.4 stars,38 ratings,,,,,,$29 USD,2 weeks
https://www.edx.org/learn/excel/universidad-galileo-analisis-estadistico-con-excel,GalileoX: Análisis estadístico con Excel,4.0 stars,6 ratings,GalileoX,Data Analysis & Statistics,Introductory,,"Data Analysis, Statistical Analysis, Statistical Inference",$39 USD,4 weeks
https://www.edx.org/learn/chatgpt/universitat-politecnica-de-valencia-introduccion-a-chatgpt-impulsa-tu-productividad-al-maximo-usando-inteligencia-artificial,UPValenciaX: Introducción a ChatGPT.¡Impulsa tu productividad al máximo usando inteligencia artificial!,4.2 stars,28 ratings,,,,,,$19 USD,2 weeks
https://www.edx.org/learn/excel/university-of-british-columbia-excel-for-everyone-core-foundations,UBCx: Excel for Everyone: Core Foundations,4.7 stars,50 ratings,UBCx,Data Analysis & Statistics,Introductory,,"Data Analysis, Data Wrangling, Management, Operations, Spreadsheets",$189 USD,6 weeks
https://www.edx.org/learn/excel/university-of-british-columbia-excel-for-everyone-data-analysis-fundamentals,UBCx: Excel for Everyone: Data Analysis Fundamentals,4.6 stars,27 ratings,UBCx,Data Analysis & Statistics,Intermediate,,"Automation, Data Analysis, Data Management, Data Wrangling, Decision Making, Organizational Intelligence, Sales",$189 USD,6 weeks
https://www.edx.org/learn/chatgpt/universitat-politecnica-de-valencia-introduction-to-chatgpt-boost-your-productivity-to-the-maximum-using-artificial-intelligence,UPValenciaX: Introduction to ChatGPT. Boost your productivity to the maximum using artificial intelligence!,4.4 stars,38 ratings,,,,,,$29 USD,2 weeks
https://www.edx.org/learn/excel/universidad-galileo-analisis-estadistico-con-excel,GalileoX: Análisis estadístico con Excel,4.0 stars,6 ratings,GalileoX,Data Analysis & Statistics,Introductory,,"Data Analysis, Statistical Analysis, Statistical Inference",$39 USD,4 weeks
https://www.edx.org/learn/chatgpt/universitat-politecnica-de-valencia-introduccion-a-chatgpt-impulsa-tu-productividad-al-maximo-usando-inteligencia-artificial,UPValenciaX: Introducción a ChatGPT.¡Impulsa tu productividad al máximo usando inteligencia artificial!,4.2 stars,28 ratings,,,,,,$19 USD,2 weeks
https://www.edx.org/learn/excel/university-of-british-columbia-excel-for-everyone-core-foundations,UBCx: Excel for Everyone: Core Foundations,4.7 stars,50 ratings,UBCx,Data Analysis & Statistics,Introductory,,"Data Analysis, Data Wrangling, Management, Operations, Spreadsheets",$189 USD,6 weeks
https://www.edx.org/learn/excel/university-of-british-columbia-excel-for-everyone-data-analysis-fundamentals,UBCx: Excel for Everyone: Data Analysis Fundamentals,4.6 stars,27 ratings,UBCx,Data Analysis & Statistics,Intermediate,,"Automation, Data Analysis, Data Management, Data Wrangling, Decision Making, Organizational Intelligence, Sales",$189 USD,6 weeks
https://www.edx.org/learn/corporate-finance/columbia-university-introduction-to-corporate-finance,ColumbiaX: Introduction to Corporate Finance,4.6 stars,64 ratings,ColumbiaX,Business & Management,Introductory,,"Capital Budgeting, Corporate Finance, Cost Of Capital, Finance, Investments, Master Of Business Administration (MBA), Stocks (Finance), Time Value Of Money",$225 USD,4 weeks
https://www.edx.org/learn/stocks/new-york-institute-of-finance-intro-to-stock-trading,NYIF: Intro to Stock Trading,4.0 stars,63 ratings,NYIF,Economics & Finance,Introductory,,"Equities, Finance, Money Management, Psychology, Stock Markets",$99 USD,3 weeks
https://www.edx.org/learn/finance/imperial-college-business-school-finance-essentials,"ImperialBusinessX, ImperialX: Finance Essentials",4.3 stars,33 ratings,"ImperialBusinessX, ImperialX",Business & Management,Introductory,,"Access Network, Capital Asset Pricing Models, Capital Budgeting, Equities, Finance, Intertemporal Portfolio Choice, Management, Master Of Business Administration (MBA), Rate Of Return",$79 USD,6 weeks
https://www.edx.org/learn/finance/massachusetts-institute-of-technology-foundations-of-modern-finance-i,MITx: Foundations of Modern Finance I,4.6 stars,53 ratings,MITx,Economics & Finance,Advanced,,"Basic Math, Chartered Financial Analyst, Finance, Financial Analysis, Financial Market, Financial Services, Investments, Market Liquidity, Planning",$549 USD,12 weeks
https://www.edx.org/learn/financial-accounting/massachusetts-institute-of-technology-financial-accounting,MITx: Financial Accounting,4.3 stars,72 ratings,MITx,Economics & Finance,Advanced,English,"Accounting, Business Performance Management, Chartered Financial Analyst, Corporate Finance, Finance, Financial Accounting, Financial Analysis, Financial Services, Financial Statements, Planning, Valuation Models",$549 USD,12 weeks
https://www.edx.org/learn/financial-accounting/indian-institute-of-management-bangalore-accounting-and-finance,IIMBx: Accounting and Finance,4.4 stars,21 ratings,IIMBx,Business & Management,Intermediate,,"Accounting, Asset Management, Business Acumen, Business Planning, Cost Management, Finance, Financial Acumen, Financial Market, Financial Statements, Management, Tax Management",$150 USD,11 weeks
https://www.edx.org/learn/economics/university-of-cambridge-building-stakeholder-value,UniversityofCambridge: Foundations of Corporate Finance,4.7 stars,24 ratings,UniversityofCambridge,Economics & Finance,Intermediate,,"Accounting, Corporate Finance, Financial Statements, Investments, Key Performance Indicators (KPIs), Microsoft Outlook, Rate Of Return, Shareholder Communications",$299 USD,5 weeks
https://www.edx.org/learn/investment-banking/new-york-institute-of-finance-essential-career-skills-for-investment-banking-and-finance,NYIF: Essential Career Skills for Investment Banking and Finance,4.4 stars,21 ratings,NYIF,Business & Management,Introductory,,"Basic Math, Business Economics, Finance, Financial Literacy, Financial Services, Investment Banking",$49 USD,2 weeks
https://www.edx.org/learn/corporate-finance/columbia-university-introduction-to-corporate-finance,ColumbiaX: Introduction to Corporate Finance,4.6 stars,64 ratings,ColumbiaX,Business & Management,Introductory,,"Capital Budgeting, Corporate Finance, Cost Of Capital, Finance, Investments, Master Of Business Administration (MBA), Stocks (Finance), Time Value Of Money",$225 USD,4 weeks
https://www.edx.org/learn/stocks/new-york-institute-of-finance-intro-to-stock-trading,NYIF: Intro to Stock Trading,4.0 stars,63 ratings,NYIF,Economics & Finance,Introductory,,"Equities, Finance, Money Management, Psychology, Stock Markets",$99 USD,3 weeks
https://www.edx.org/learn/finance/imperial-college-business-school-finance-essentials,"ImperialBusinessX, ImperialX: Finance Essentials",4.3 stars,33 ratings,"ImperialBusinessX, ImperialX",Business & Management,Introductory,,"Access Network, Capital Asset Pricing Models, Capital Budgeting, Equities, Finance, Intertemporal Portfolio Choice, Management, Master Of Business Administration (MBA), Rate Of Return",$79 USD,6 weeks
https://www.edx.org/learn/finance/massachusetts-institute-of-technology-foundations-of-modern-finance-i,MITx: Foundations of Modern Finance I,4.6 stars,53 ratings,MITx,Economics & Finance,Advanced,,"Basic Math, Chartered Financial Analyst, Finance, Financial Analysis, Financial Market, Financial Services, Investments, Market Liquidity, Planning",$549 USD,12 weeks
https://www.edx.org/learn/financial-accounting/massachusetts-institute-of-technology-financial-accounting,MITx: Financial Accounting,4.3 stars,72 ratings,MITx,Economics & Finance,Advanced,English,"Accounting, Business Performance Management, Chartered Financial Analyst, Corporate Finance, Finance, Financial Accounting, Financial Analysis, Financial Services, Financial Statements, Planning, Valuation Models",$549 USD,12 weeks
https://www.edx.org/learn/financial-accounting/indian-institute-of-management-bangalore-accounting-and-finance,IIMBx: Accounting and Finance,4.4 stars,21 ratings,IIMBx,Business & Management,Intermediate,,"Accounting, Asset Management, Business Acumen, Business Planning, Cost Management, Finance, Financial Acumen, Financial Market, Financial Statements, Management, Tax Management",$150 USD,11 weeks
https://www.edx.org/learn/economics/university-of-cambridge-building-stakeholder-value,UniversityofCambridge: Foundations of Corporate Finance,4.7 stars,24 ratings,UniversityofCambridge,Economics & Finance,Intermediate,,"Accounting, Corporate Finance, Financial Statements, Investments, Key Performance Indicators (KPIs), Microsoft Outlook, Rate Of Return, Shareholder Communications",$299 USD,5 weeks
https://www.edx.org/learn/investment-banking/new-york-institute-of-finance-essential-career-skills-for-investment-banking-and-finance,NYIF: Essential Career Skills for Investment Banking and Finance,4.4 stars,21 ratings,NYIF,Business & Management,Introductory,,"Basic Math, Business Economics, Finance, Financial Literacy, Financial Services, Investment Banking",$49 USD,2 weeks
https://www.edx.org/learn/financial-accounting/massachusetts-institute-of-technology-financial-accounting,MITx: Financial Accounting,4.3 stars,72 ratings,MITx,Economics & Finance,Advanced,English,"Accounting, Business Performance Management, Chartered Financial Analyst, Corporate Finance, Finance, Financial Accounting, Financial Analysis, Financial Services, Financial Statements, Planning, Valuation Models",$549 USD,12 weeks
https://www.edx.org/learn/business-administration/acca-financial-accounting-4,ACCA: Financial Accounting,4.6 stars,63 ratings,ACCA,Business & Management,Intermediate,English,"Accounting, Association Of Chartered Certified Accountants, Bookkeeping, Finance, Financial Accounting, Financial Statements, Management Accounting",,12 weeks
https://www.edx.org/learn/financial-accounting/indian-institute-of-management-bangalore-financial-accounting-and-analysis,IIMBx: Financial Accounting and Analysis,4.4 stars,188 ratings,IIMBx,Business & Management,Intermediate,English,"Accounting, Decision Making, Finance, Financial Accounting, Financial Data, Financial Statements, Management, Marketing Operations, Operations, Supply Chain, Supply Chain Strategy",$50 USD,6 weeks
https://www.edx.org/learn/financial-accounting/university-of-cambridge-financial-accounting-and-capital-markets,UniversityofCambridge: Financial accounting and capital markets,4.7 stars,33 ratings,UniversityofCambridge,Economics & Finance,Intermediate,,"Accounting, Accruals, Capital Markets, Cash Flows, Depreciation, Financial Accounting, Financial Market, Financial Modeling, Financial Statements, Loans, Share Capital, Strategic Decision-Making",$299 USD,5 weeks
https://www.edx.org/learn/financial-accounting/babson-college-financial-accounting-made-fun-eliminating-your-fears,BabsonX: Financial Accounting Made Fun: Eliminating Your Fears,4.5 stars,32 ratings,,,,,,$249 USD,4 weeks
https://www.edx.org/learn/business-administration/new-york-institute-of-finance-ma-concepts-and-theories-advanced-topics,NYIF: M&A Concepts and Theories: Advanced Topics,4.0 stars,5 ratings,NYIF,Business & Management,Intermediate,,"Finance, Financial Accounting, Investment Banking, Mergers And Acquisitions, Sales",Expert instruction,4 weeks
https://www.edx.org/learn/accounting/imperial-college-business-school-accounting-essentials,"ImperialBusinessX, ImperialX: Accounting Essentials",4.4 stars,57 ratings,"ImperialBusinessX, ImperialX",Business & Management,Introductory,,"Accounting, Balance Sheet, Financial Statements, Income Statement, Management Accounting, Master Of Business Administration (MBA), Paving",$79 USD,6 weeks
https://www.edx.org/learn/financial-accounting/massachusetts-institute-of-technology-financial-accounting,MITx: Financial Accounting,4.3 stars,72 ratings,MITx,Economics & Finance,Advanced,English,"Accounting, Business Performance Management, Chartered Financial Analyst, Corporate Finance, Finance, Financial Accounting, Financial Analysis, Financial Services, Financial Statements, Planning, Valuation Models",$549 USD,12 weeks
https://www.edx.org/learn/business-administration/acca-financial-accounting-4,ACCA: Financial Accounting,4.6 stars,63 ratings,ACCA,Business & Management,Intermediate,English,"Accounting, Association Of Chartered Certified Accountants, Bookkeeping, Finance, Financial Accounting, Financial Statements, Management Accounting",,12 weeks
https://www.edx.org/learn/financial-accounting/indian-institute-of-management-bangalore-financial-accounting-and-analysis,IIMBx: Financial Accounting and Analysis,4.4 stars,188 ratings,IIMBx,Business & Management,Intermediate,English,"Accounting, Decision Making, Finance, Financial Accounting, Financial Data, Financial Statements, Management, Marketing Operations, Operations, Supply Chain, Supply Chain Strategy",$50 USD,6 weeks
https://www.edx.org/learn/financial-accounting/university-of-cambridge-financial-accounting-and-capital-markets,UniversityofCambridge: Financial accounting and capital markets,4.7 stars,33 ratings,UniversityofCambridge,Economics & Finance,Intermediate,,"Accounting, Accruals, Capital Markets, Cash Flows, Depreciation, Financial Accounting, Financial Market, Financial Modeling, Financial Statements, Loans, Share Capital, Strategic Decision-Making",$299 USD,5 weeks
https://www.edx.org/learn/financial-accounting/babson-college-financial-accounting-made-fun-eliminating-your-fears,BabsonX: Financial Accounting Made Fun: Eliminating Your Fears,4.5 stars,32 ratings,,,,,,$249 USD,4 weeks
https://www.edx.org/learn/business-administration/new-york-institute-of-finance-ma-concepts-and-theories-advanced-topics,NYIF: M&A Concepts and Theories: Advanced Topics,4.0 stars,5 ratings,NYIF,Business & Management,Intermediate,,"Finance, Financial Accounting, Investment Banking, Mergers And Acquisitions, Sales",Expert instruction,4 weeks
https://www.edx.org/learn/accounting/imperial-college-business-school-accounting-essentials,"ImperialBusinessX, ImperialX: Accounting Essentials",4.4 stars,57 ratings,"ImperialBusinessX, ImperialX",Business & Management,Introductory,,"Accounting, Balance Sheet, Financial Statements, Income Statement, Management Accounting, Master Of Business Administration (MBA), Paving",$79 USD,6 weeks
https://www.edx.org/learn/financial-management/the-international-monetary-fund-public-financial-management,IMFx: Public Financial Management,4.7 stars,71 ratings,IMFx,Economics & Finance,Intermediate,English,"Accountability, Budget Cycle, Budget Management, Budgeting, Economic Development, Economic Growth, Finance, Public Financial Management, Sustainable Development",$25 USD,8 weeks
https://www.edx.org/learn/climate-change/the-international-monetary-fund-macroeconomics-of-climate-change-green-public-finance,IMFx: Macroeconomics of Climate Change: Green Public Finance,4.1 stars,19 ratings,IMFx,Economics & Finance,Intermediate,English,"Capacity Development, Investment Management, Macroeconomics, Protocol Independent Multicast, Public Finance, Public Financial Management",$25 USD,3 weeks
https://www.edx.org/learn/financial-accounting/indian-institute-of-management-bangalore-accounting-and-finance,IIMBx: Accounting and Finance,4.4 stars,21 ratings,IIMBx,Business & Management,Intermediate,,"Accounting, Asset Management, Business Acumen, Business Planning, Cost Management, Finance, Financial Acumen, Financial Market, Financial Statements, Management, Tax Management",$150 USD,11 weeks
https://www.edx.org/learn/finance/world-bank-group-introduction-to-public-expenditure-and-financial-accountability-pefa,WBGx: Introduction to Public Expenditure and Financial Accountability (PEFA),4.5 stars,33 ratings,WBGx,Economics & Finance,Introductory,English,"Accountability, Essential Services, Public Financial Management, Sustainable Development",$5 USD,2 weeks
https://www.edx.org/learn/financial-management/the-international-monetary-fund-public-financial-management,IMFx: Public Financial Management,4.7 stars,71 ratings,IMFx,Economics & Finance,Intermediate,English,"Accountability, Budget Cycle, Budget Management, Budgeting, Economic Development, Economic Growth, Finance, Public Financial Management, Sustainable Development",$25 USD,8 weeks
https://www.edx.org/learn/climate-change/the-international-monetary-fund-macroeconomics-of-climate-change-green-public-finance,IMFx: Macroeconomics of Climate Change: Green Public Finance,4.1 stars,19 ratings,IMFx,Economics & Finance,Intermediate,English,"Capacity Development, Investment Management, Macroeconomics, Protocol Independent Multicast, Public Finance, Public Financial Management",$25 USD,3 weeks
https://www.edx.org/learn/financial-accounting/indian-institute-of-management-bangalore-accounting-and-finance,IIMBx: Accounting and Finance,4.4 stars,21 ratings,IIMBx,Business & Management,Intermediate,,"Accounting, Asset Management, Business Acumen, Business Planning, Cost Management, Finance, Financial Acumen, Financial Market, Financial Statements, Management, Tax Management",$150 USD,11 weeks
https://www.edx.org/learn/finance/world-bank-group-introduction-to-public-expenditure-and-financial-accountability-pefa,WBGx: Introduction to Public Expenditure and Financial Accountability (PEFA),4.5 stars,33 ratings,WBGx,Economics & Finance,Introductory,English,"Accountability, Essential Services, Public Financial Management, Sustainable Development",$5 USD,2 weeks
https://www.edx.org/learn/entrepreneurship/university-of-california-berkeley-entrepreneurship-for-all-part-i-idea-to-launch,BerkeleyX: Entrepreneurship For All (Part I): The UC Berkeley Startup Guide for students by Silicon Valley Insiders,4.8 stars,11 ratings,BerkeleyX,Business & Management,Intermediate,English,"Bootstrapping, Business To Business, Business-To-Consumer, Customer Acquisition Management, Financial Technology (FinTech), Growth Hacking, Guitars, Intrapreneurship, Lean Startup Methodology, Market Liquidity, Market Size, New Product Development, Research, Sales, Slack (Software), Social Entrepreneurship, Software as a Service (SaaS)",$199 USD,6 weeks
https://www.edx.org/learn/business-model/tecnologico-de-monterrey-digital-commerce-reinventing-business-models,TecdeMonterreyX: Digital Commerce Reinventing Business Models,4.1 stars,19 ratings,TecdeMonterreyX,Business & Management,Intermediate,,"Agile Methodology, Branding, Business Modeling, Customer Engagement, Customer Satisfaction, Customer Service, Digital Media Strategy, Growth Hacking, Leverage, Value Creation, Waterfall Methodology",$249 USD,4 weeks
https://www.edx.org/learn/entrepreneurship/university-of-california-berkeley-entrepreneurship-for-all-part-i-idea-to-launch,BerkeleyX: Entrepreneurship For All (Part I): The UC Berkeley Startup Guide for students by Silicon Valley Insiders,4.8 stars,11 ratings,BerkeleyX,Business & Management,Intermediate,English,"Bootstrapping, Business To Business, Business-To-Consumer, Customer Acquisition Management, Financial Technology (FinTech), Growth Hacking, Guitars, Intrapreneurship, Lean Startup Methodology, Market Liquidity, Market Size, New Product Development, Research, Sales, Slack (Software), Social Entrepreneurship, Software as a Service (SaaS)",$199 USD,6 weeks
https://www.edx.org/learn/business-model/tecnologico-de-monterrey-digital-commerce-reinventing-business-models,TecdeMonterreyX: Digital Commerce Reinventing Business Models,4.1 stars,19 ratings,TecdeMonterreyX,Business & Management,Intermediate,,"Agile Methodology, Branding, Business Modeling, Customer Engagement, Customer Satisfaction, Customer Service, Digital Media Strategy, Growth Hacking, Leverage, Value Creation, Waterfall Methodology",$249 USD,4 weeks
https://www.edx.org/learn/tourism-management/the-hong-kong-polytechnic-university-managing-marketing-in-the-hospitality-and-tourism-industry,HKPolyUx: Managing Marketing in the Hospitality and Tourism Industry,4.5 stars,6 ratings,HKPolyUx,Business & Management,Intermediate,,"Hospitality Management, Integrated Marketing Communications, Loyalty Programs, Marketing, Selling Techniques, Tourism",$278 USD,8 weeks
https://www.edx.org/learn/sustainability/wageningen-university-research-sustainable-tourism-society-environmental-aspects,WageningenX: Sustainable Tourism: Society & Environmental Aspects,3.6 stars,5 ratings,WageningenX,Philosophy & Ethics,Introductory,English,"Ancient Greek, Consumer Behaviour, Critical Reflection, Environmental Issue, Geography, Hospitality Management, Human Geography, Influencing Skills, Research, Social Sciences, Sustainable Tourism, Tourism",$249 USD,6 weeks
https://www.edx.org/learn/tourism-management/the-hong-kong-polytechnic-university-managing-marketing-in-the-hospitality-and-tourism-industry,HKPolyUx: Managing Marketing in the Hospitality and Tourism Industry,4.5 stars,6 ratings,HKPolyUx,Business & Management,Intermediate,,"Hospitality Management, Integrated Marketing Communications, Loyalty Programs, Marketing, Selling Techniques, Tourism",$278 USD,8 weeks
