url,course_name,rating,survey_count,Institution,Subject,Level,Associated_skills,price,duration
https://stepik.org/course/228252/,"Basics of working with a photo and video camera: setup, optics,…",4.8,4 отзыва,,,easy,"['Shoot photos and videos in manual mode', 'Set the exposure', 'Creatively use camera settings', 'Understand the device of any camera and types of lenses', 'It is meaningful to use lenses with different focal lengths', 'Use professional terminology', 'Take into account a crop factor and Bayonet when choosing a camera and optics', 'Understand the principle of operation of special lenses and optical nozzles', 'Build the composition of the frame']",,
https://stepik.org/course/230081/,AI assistants in the preparation of public speaking ,5.0,1 отзыв,,,easy,[],800.00,
https://stepik.org/course/227851/,DevOps - in simple language,4.9,133 отзыва,,,easy,"['Understand where Devops came from and why the classic model “developers and admins” is outdated', 'You will learn the principles of Devops: which means general responsibility, why automation and culture of interaction are important.', 'You will figure out how the Pipesi (CI/CD) for automatic defofing and testing are arranged.', 'Get acquainted with the IAC (Infrastructure as Code) concept in tools like ANSIBLE/TERRAFORM (themes “Automation”, “Infra as Code”).', 'You will understand how Docker and Kubernetes work to accelerate release and simplify applications.', 'Get acquainted with the services for analyzing metrics and logs - Prometheus, Grafana, ELK and find out in which situations the logs are required.', 'You will be able to build effective communication with developers, testers, managers and admins, avoiding conflicts and “throwing” tasks.', 'You will learn how to build your professional portrait, and you will understand what they expect from Devops on the market.', 'Get an understandable strategy for training and mastering the profession of Devops.']",,
https://stepik.org/course/219093/,1C: Technical Support Consultant,5.0,1 отзыв,,,easy,"['Setting up and installing 1C from scratch - learn to install the system and prepare it for work.', 'Working with reports and data analysis-understand how key reports work (universal report, turnover-plot statement and others) and how to apply them to analyze errors.', 'Acquaintance with registers - deal with registers in 1C in order to confidently navigate the data.', ""The solution of typical users' issues is from simple errors to frequent requests that consultants face every day."", 'Fundamentals of 1C administration - access rights, working with the request console and initial error diagnostics skills.', 'Summary and work search - get recommendations for compiling a resume and writing a cover letter with examples. This will help the employer will show your knowledge and skills gained on the course and get a job.']",1990.00,
https://stepik.org/course/228417/,SQL real questions and tasks from interviews,5.0,1 отзыв,,,normal,"['Understand and apply basic data with data.', 'Confident to work with SQL queries for data manipulation (DML).', 'Effectively solve typical tasks that are faced with SQL interviews.', 'To develop logical and analytical thinking necessary to solve non -standard tasks in interviews.', 'Analyze and improve the spelling of requests.', 'Aware of your weaknesses to eliminate them before you find yourself in an interview.']",499.00,
https://stepik.org/course/189436/,Python. Asynchronous programming,0.0,0,,,normal,"['Learn to write asynchronous code to create productive programs.', 'You will learn the history of the development of asynchronous programming and learn how to create asynchronous programs without using the Asyncio library using generators and sausages.', 'You will understand the capabilities of the operating system from the point of view of managing and monitoring the state of input-output operations. Learn to use Select and Selectors modules.', 'Learn to create guided generators and conjuncture based on them.', 'You will learn how to create your own analogues of the event cycle and asynchronous classes.', 'Learn to use the Asyncio library with numerous examples of using methods and functions for relevant documentation.', 'Fasten the theory with practical tasks for creating Python asynchronous programs.']",2900.00,
https://stepik.org/course/221235/,A complete course on React JS. 30 projects. 100 tests.,0.0,0,,,normal,"['Learn all aspects of the React JS library', 'Explore the library for managing routes - React Router', 'Study the library to manage the conditions - React Redux', 'Detachment modern syntax Redux Toolkit', 'Determine the modern syntax React Router 6.4+', 'Learn about the latest react library updates and modern development methods', 'Learn to create web applications of any complexity', 'Study the framework for the stylization of web applications-Tailwind CSS', 'Call several applications, including a problem planner and an online store', 'You will learn how to optimize the React application', 'Understand how React works “under the hood”', 'Explore all the necessary hooks and methods React JS', 'Study modern methods of web application development', 'Learn to use neural networks in the development of web applications on React']",3490.00,
https://stepik.org/course/230539/,Flexible Chart – Theory+Practice,0.0,0,,,normal,"['The basics of data visualization', 'High -quality work with color, choosing color scales and the position of legends', 'The main types of graphs and the rules for their construction', 'When you can, and when you can not tear off the axis from 0', 'Atypical types of graphs, by the type of Marimecco or Sanka', 'When to choose a table, not a graph', 'How to work with text in graphs and dashboard', 'What types of demos are', 'What is UX and how to use it in Datavis', 'How to choose and place filters on a deeschboard', 'What is included in Stillgayd to visualize data', 'And much more']",14900.00,
https://stepik.org/course/227045/,Creating a 3 in a row (match 3) game in Unity 3D,0.0,0,,,normal,"['Learn to create step -based steps based on grids', 'You will understand how to use Unitask for asynchronous methods', 'Manage the resources of the game using adressables', 'Animing the game using dotween', 'Introduce dependencies through VCONTainer', 'Master the patterns: stat Machine, Object Pool', 'Learn to use the new unity input system', 'Separate logic from the appearance in the code', 'Use git']",4890.00,
https://stepik.org/course/227274/,Django AIntensive. Django from scratch and AI powered tasks.,5.0,1 отзыв,,,easy,"['Create, install and configure Django applications.', 'Develop a Backend web applications on the Django framework.', 'Create a FrontenD web application using DJango templates.', 'Understand the essence and logic of the work of the framework.', 'Do not be afraid of documentation.', 'Think like a web developer.']",4500.00,
https://stepik.org/course/209583/,"C# MAUI | Writing a mobile application ""Messenger""",0.0,0,,,normal,"['Development of mobile applications on MAUI', 'Create server applications on ASP.net Core', 'Test API in Postman', 'Work with the database on EntityFramework Core', 'Use Signalr technology']",5000.00,
https://stepik.org/course/228315/,"Website layout from scratch • JSX, SCSS, JS, Vite, Minista",5.0,6 отзывов,,,normal,"['Develop sites on modern technology stack', 'Using JavaScript to implement complex UI components (Select, Tabs, Slider, Videoplayer, Inputmask, Overlaymenu) through a competently structured OOP approach (class syntax, abstract classes mechanics, meter methods, etc.)', 'Apply various JavaScript API: Proxy, Resizeobserver, MatchMedia', 'Use the Minista framework (SSG, Static Site Generator) to accelerate the process of the mile', 'Use a modern Vite project collector for automation of routine actions: processing and mining of styles, scripting, compression of pictures, forming SVG icons into sprouts', 'Write decomposed markings in JSX syntax (extremely useful technology for those who plan to study React in the future)', 'Call classes of elements in the marking according to BEM methodology', 'Apply modern HTML Tags: Dialog, Details, Summary, DL, DT, DD, Time, etc.', 'To operate with the modern syntax of CSS: Flex and GRID networks, adaptive units (VW, VH, REM, EM), pseudoles (HAS, NTH, NOT, User-Invalid, Focus-Visible), unusual properties (Appe. Break-Anside, Clip-Path, Grid-Tamplaate-ARAS, GRID-Auto-Flow, Overscroll-Behavior, Display Contents, Transition-Behavior, Schortokata properties (Inset, Inset-Inin, Inset-Inine, Inset Padding-Block, Padding-Inline, Margin-Inline), Modern Syntax of Media Cares, Scroll-Driven Animations', 'Apply the entire power of the SASS syntax preprocessor: myxins, functions, conditions, variables, USE and Forward directives', 'Processing the postCSS post-processor code and Postcss-Pxtorem plugin to automatically translate pixel measurement units to REM', 'Work with the manager of NPM packages (installation and use of third -party dependencies)', 'Apply libraries SWIPER, IMASKJS, CLASSNAMS', 'Analyze the layout in Figma', 'Deponses Verbrot in Devtools browser', 'Implement the principles of Accessibility into Code (Wai-ARIA and Role attributes)']",1999.00,
https://stepik.org/course/229070/,Load testing using jmeter,0.0,0,,,easy,"['Study the theory of load testing (NT)', 'Apply and launch various types of tests', 'Develop a load profile', 'Understand the methods', 'Analyze the results and make informative reports', 'Detect narrow places', 'Study the work of JMETER and all its main elements', 'Connect additional plugins and tools on the example (Influxdb, Grafana, Yandex-Tank)']",1990.00,
https://stepik.org/course/226795/,Vocabulary from HSK 3 (Chinese),5.0,1 отзыв,,,normal,[],,
https://stepik.org/course/225292/,Neural networks | Deep learning fundamentals,5.0,4 отзыва,,,easy,"['You will understand the relationship between artificial intelligence, machine learning and deep learning', 'Learn about all the components that consists of an artificial neural network', 'You will learn about all stages of training in artificial neural networks', 'Get an idea of \u200b\u200boptimization, gradient descent and reverse error spread.', 'You will understand how to find problems in the network training process', 'Study methods for improving network training', 'You will understand various categories of training: controlled, uncontrolled, semi -controlled', 'Learn how to work with images and carry out their preliminary processing', 'Get an idea of \u200b\u200ball components of a convincing neural network (CNN)', 'Find out how exactly the packages work with images to identify patterns', 'You will understand the problems that may arise when teaching CNN, and possible ways to solve them', 'You will learn how transfer training works to transmit knowledge gained by one network.', 'And much more!']",890.00,
https://stepik.org/course/227630/,Algorithms,5.0,1 отзыв,,,normal,"['Assess the complexity of algorithms', 'Answer questions about interviews', 'Solve the problems from the internships and in Shad', 'Make some of your projects']",1980.00,
https://stepik.org/course/223924/,Testing on steroids,0.0,0,,,easy,"['The basics of testing theory: key types and methods, test design techniques, as well as stages of the life cycle of development and testing of software', 'Creation of test documentation: test cases, checklist and bug-reports', 'The use of a test design technique for different types of tests.', 'Work with requirements and test data.', 'Testing Web applications on real cases.', 'Working with API: use postman for testing REST, GRPC, GrapHQL and writing automated scripts for tests.', 'Work with databases and SQL checks.', 'Using the command line.', 'Use of tanifiers (Burp Suite)', 'Work with Git and Gitlab.', 'Understanding the basics of computer networks, OSI and TCP/IP models.', 'The idea of \u200b\u200bclient-server architecture and microservices.', 'The use of the knowledge gained in interviews and the compilation of a resume.', 'You will master the key recommendations that will help you confidently start and develop your career in QA.']",2990.00,
https://stepik.org/course/201230/,Neural networks in SMM and marketing,5.0,2 отзыва,,,easy,"['Understand the basics of neural networks and their use in the field of SMM and marketing.', 'Formulate effective Promets for ChatGPT, including simple and complex requests.', 'Create creative ideas and scripts for video content, including Reels.', 'Master the skills of copywriting, including various styles of letters and formatting the text.', 'Conduct an analysis of the target audience and competitors using ChatGPT tools.', 'To develop advertising campaigns, including the creation of briefs and unique trade offers.', 'Understand the process of launching the product, including choice, heating and sales.', 'Create selling descriptions for goods on marketplaces and interact with customers.', 'Work in various neural networks and ChatGPT-boots to increase the efficiency of work.', 'To generate images and videos using neural networks, expanding the possibilities of content marketing.']",3999.00,
https://stepik.org/course/227788/,Web Frontend development with React,0.0,0,,,easy,"['Use github to manage the versions of the source code', 'Work with layouts in figma', 'Work in VSCODE', 'Apply all the main html tags', 'Apply CSS-style', 'Transfer the layout to the mile in the code', 'Work with forms, retreats, behavior, positioning', 'Work with GULP', 'Turn in the BEM methodology', 'Work with preprocessors', 'Make an adaptive mile', 'Apply media expression', 'Make a rubber mile', 'Use bootstrap', 'Implement user interfaces on React', 'Correctly logically divide the application into components', 'Learn to bind the components with each other, both using the PrOPS technology and using the global steet, using the built -in capabilities of React, such as usecontext, or the Redux Toolkit steitman', 'Make the creation of routing in the application', 'Learn to work with a request parameters and even make dynamic content within the page of the page depending on the current URL address.']",1990.00,
https://stepik.org/course/210689/,"CSS Flexbox — Practice, Tests, and Homework with Feedback",5.0,1 отзыв,,,normal,"['Create websites using CSS Flexbox', 'Adapt sites for mobile devices', 'Write structured and semantic html', 'Work with layouts in figma', 'Use the beneficial functions of the VS Code code editor', 'Open and test the site on a mobile device', 'Publish a site on the Internet for free']",590.00,
https://stepik.org/course/225269/,The history of foreign literature at the turn of the XIX-XX cen…,5.0,3 отзыва,,,easy,[],800.00,
https://stepik.org/course/111704/,,0.0,0,,,,[],590.00,
https://stepik.org/course/214512/,Technical Marketing,5.0,5 отзывов,,,easy,"['Consider the history of marketing formation as a digital area', 'We will review the main marketing technologies for CRM marketing and marketing in general', 'Consider the basics of modern technical marketing', 'We describe the logic of the technical part to launch', 'We will compose a plan for the audit of the technical part of marketing']",,
https://stepik.org/course/206133/,1C programming for professionals,0.0,0,,,normal,"[""Let's start with the very basics, but of course with a more extensive call. For example, in the block about the platform, we will analyze the installation and work in the EDT, and in the configuration unit we will analyze the installation and configuration of our own virtual server 1C."", 'We repeat the basic foundations of programming on 1C with more complex and interesting examples.', ""Let's talk about the composition of the configuration in a more professional language and analyze in detail all their capabilities."", 'In the block with software work with configuration objects, we will consider real examples of programming.', 'We will analyze in detail all the possibilities and features of the database requests.', ""Let's get acquainted with the forms and learn to work with them."", 'Briefly get acquainted with accounting.', 'We will learn how to create interesting printed forms, including in Word format.', 'We will deal with the rights and roles in 1C, as one of the points that is very important in the programmer’s everyday work.', ""Let's get acquainted with the regulatory and background tasks."", 'We will analyze the tasks of business processes.', 'We will practice working with standard configurations, including talk about their updating and creating external processing and printed forms.', ""Let's get acquainted and practice working with integrations and data exchange."", ""And finally - let's go through the final module, filled with many interesting tasks!""]",7900.00,
https://stepik.org/course/227016/,PHP (mini),3.7,3 отзыва,,,easy,"['To develop and design databases, creating logical connections between tables.', 'Write SQL queries, including subordination, and work with backup data.', 'Use PHP to create dynamic sites: process forms, manage files, sessions and cookies.', 'Connect the databases to PHP and work with object-oriented programming.', 'Create API and configure the interaction between the client and the server.', 'Develop full-fledged web applications with the database and API.']",,
https://stepik.org/course/226442/,LCPP (The Best Python Course),4.5,24 отзыва,,,normal,[],,
https://stepik.org/course/221935/,TypeScript from 0 to PRO,5.0,6 отзывов,,,easy,"['Why do you need TS and what is it better than jsdoc', 'Data types (Number, String, Boolean, Null, Undefined, Any, Void, Never, Unknown)', 'Typification of arrays and objects', 'Typification of functions (ordinary and arrow)', 'The difference between Type and Interface', 'Union and International (for types and interfaces)', 'Transitions (enum, const enum)', 'Literal types', 'Types castration', 'Utility Types (+Library with additional utilities)', 'Typescript to React (typification of components, hooks, events)', 'Typification of proteges', 'Tuple type', 'Typeof, keyof, valueof', 'As const', 'Type guard', 'Assert exhaustiveness', 'Readonly', 'Mapped types', 'Conditional types', 'Index types', 'Template string types', 'Recursive types', 'Satisfies', 'Declare', 'Pictures typing, SVG, CSS files', 'Overloading functions', 'Generics', 'Constant generics', 'Extended generics', 'Infer, NoInfer', 'Typification of classes and their methods using generics', 'We solve the problems Typescript Chellendge']",2080.00,
https://stepik.org/course/220975/,"Advanced layout with HTML, CSS, Figma",0.0,0,,,normal,"['Work with GULP', 'Turn in the BEM methodology', 'Work with preprocessors', 'Make an adaptive mile', 'Apply media expression', 'Make a rubber mile', 'Use bootstrap']",900.00,
https://stepik.org/course/224806/,Object Detection,4.8,5 отзывов,,,normal,[],0.00,
https://stepik.org/course/216263/,Machine Learning: Quality Metrics,0.0,0,,,,[],1380.00,
https://stepik.org/course/224260/,Modern Deep Learning and Computer Vision,0.0,0,,,,[],17490.00,
https://stepik.org/course/223187/,Plot from scratch,0.0,0,,,easy,"['Create interesting and non -stepped stories that can become the basis of a good novel', ""Analyze the plots of other people's works""]",300.00,
https://stepik.org/course/223258/,MS Excel Formulas for beginners,0.0,0,,,easy,"['Work with different types of links - relative, absolute and mixed', 'See the difference between the terms ""formula"" and ""function""', 'Create formulas taking into account the priorities of the performance', 'Apply the functions of all types - mathematical, textual, statistical, etc.', 'Automate any calculations using formulas and functions', 'Find the most effective tools for solving any of your problems']",4450.00,
https://stepik.org/course/179999/,Django REST Framework for Beginners,5.0,4 отзыва,,,easy,"['Create a REST API on DJango Rest Framework', 'Work with serializers', 'Work with various types of classes based on classes in DRF', 'Use automatic documentation', 'Create authentication using JWT tokens', 'Work with filtering and pagine in REST API', 'Apply advanced techniques to optimize and scaling the API', 'Large project in the portfolio']",3999.00,
https://stepik.org/course/221885/,The best in Python. Part 2,5.0,64 отзыва,,,easy,"['1. Continue acquaintance with the most popular programming language in the world!', '2. Write a lot of cool programs on it!', '3. Work with random and cycles.']",3900.00,
https://stepik.org/course/214391/,Programming using neural networks,5.0,20 отзывов,,,easy,"[""Can't you write a code? Learn to create working prototypes for your ideas and projects - you no longer need to attract programmers!"", 'Learn to cram? With our course, you will accelerate your development, moving from basic knowledge to the creation of real projects.', 'Do you know how to cram? You will discover the new capabilities of AI tools, which will make ideas for which there was not enough examination before.', 'Do you write the code slowly? Learn to create projects multiple faster, even if you do not own any technologies now']",7900.00,
https://stepik.org/course/223246/,An empty course for Javascript,0.0,0,,,easy,"['Understand the basic concepts of JavaScript, such as variables, data types, operators, cycles and conditional structures.', 'To develop functions using various approaches to their creation and optimization, as well as work with arrays and objects: add, delete, sort and filter data.', 'Master the use of built -in JavaScript methods to simplify data processing, you can compare different data structures and choose the most suitable for specific tasks.', 'To disassemble and correct errors in the code, understand the errors of the interpreter and build algorithms to solve real problems, breaking them into simple steps.', 'Use the modern capabilities of the JavaScript language (ES6+), such as destructive, arrow functions, Spread/REST operators and others.']",4500.00,
https://stepik.org/course/193674/,Java Advanced,5.0,3 отзыва,,,normal,"['Work with input and output flows, manage files', 'create and use Java collections', 'work with date and time', 'Use regular expressions', 'manage multi -flow execution of programs', 'Take care of innovations in Java 8: lambda expression and functional interfaces', 'Meet Streams API']",2200.00,
https://stepik.org/course/221681/,Unity development,0.0,0,,,easy,"['Understand the game engine Unity', 'Write 2D and 3D games']",15900.00,
https://stepik.org/course/218257/,Tester's luggage: test design,4.7,30 отзывов,,,easy,"['You will understand the differences between testing the black, white and gray box.', 'You will find out at what levels of testing the black box techniques can be used.', 'Study the techniques of testing the black box: classes of equivalence, boundary values, decision -making table.', 'Learn to determine in what situation what technique to apply.']",,
https://stepik.org/course/220767/,Package 3 in 1: 1C Programming + Queries + SKD,4.8,4 отзыва,,,,"['Get acquainted with the client application of the 1C: Enterprise, from the installation, to the launch of both the configurator and various types of client applications (thick, thin and so on);', 'Study the basic concepts of the programming language 1C: Enterprise, such as variables, conditions, other cycles;', 'Learn the creation of configuration objects, user forms and reports of SKD in 1C: Enterprise;', 'Learn to create requests for a database in 1C: Enterprise, extract the necessary data, filter it and perform various data with data;', 'During the course, the students will offer practical tasks and projects to apply the acquired knowledge in practice', ""The basics of working with the data layout system will study the main interface, tabs and settings. Let's go through the main points so that people who are not in -depth in the SKD can also go through this course."", 'We will tightly go through each tab and the capabilities of the SKD, we will analyze each opportunity on a practical example with a real report on the current configuration.']",5400.00,
https://stepik.org/course/214844/,Java development,0.0,0,,,easy,"['Develop simple programs in C/C ++.', 'Use the basic algorithmic constructions and data structures.', 'Apply pointers, functions and work with dynamic memory.', 'Use structures and lines to create more complex programs.', 'Develop programs on C ++ using OOP (classes, objects, inheritance).', 'Apply templates and processing exceptions in your programs.', 'Use lists, stacks, queues and trees to organize data.', 'Understand the computational complexity of the algorithms and choose effective data structures.', 'Work with GIT: clone repositories, commite and send changes.', 'Confidently using the GITHUB system to manage projects.', 'Create databases and write requests using SQL.', 'Optimize requests and apply transactions to ensure data reliability.']",5670.00,
https://stepik.org/course/219647/,Power BI Service: Essential for Business users,0.0,0,,,normal,"['Acquaintance with the interface and capabilities of Power Bi Service (PBS)', 'Connecting data sources in PBS', 'How to design reports and dashboard in PBS', 'Where you can simulate in PBS (transition to model, DAX + DAX Query Editor)', 'Loading finished collections of dashboard and reports: applications \\ Apps', 'Metrics: Systems of indicators', 'Settings in PBS: updates, warnings, access rights, RLS ....']",1190.00,
https://stepik.org/course/122059/,QA from Scratch: Practice on a Real Project,3.7,6 отзывов,,,easy,"['Work with a real training project (""Portal of the Kinooman""), which is as close as possible to the tasks in IT companies.', 'Study the full cycle of testing on the training project: from creating test cases to working with API and databases.', 'Get a STEPIK certificate that will confirm your skills to the employer.', 'The course was created by experts from large IT companies who know how to train specialists for real work.']",999.00,
https://stepik.org/course/180964/,Conscious Python - Base,4.9,34 отзыва,,,easy,"['The main concepts of Python: Objects, Data Types, Data Operations.', 'How to apply the basic knowledge of the language to solve real problems.', 'Use basic knowledge in your further practice.', 'Understand how the basic code is actually arranged.']",,
https://stepik.org/course/220642/,FullStack Developer and Data Scientist (Python+JS+Data+CookBook),0.0,0,,,easy,"['You will learn how to program on Python, you will know the entire base for the Python developer. You will study syntax, data types, operators, entry and output, conditional operators, cycles, simple functions, flow functions, functions, lists, motorcades, sets, dictionaries, work with files, modules and bags, OOP and create your own project!', 'You will learn how to program on JavaScript, you will know the entire JS developer, including the work with HTML, AJAX, FETCH API, Axios, asynchronous programming.', 'You will study the syntax, types of data, operators, data output, conditional operators, cycles, functions, turnout functions, objects, massifs, json, parsing, prototypes, OOP!', 'You will learn how to work with data in Python, you will know the entire database for the developer Python and the Data Science specialist.', 'You will study the work with numerical data (Numpy), work with tables (PANDAS), data visualization, and introduction to machine learning.', 'You will learn how to work with beaten operations, neural networks, blockchain,', 'You will learn how to parse sites, how to write a text game, how to write a chatbot, how to make your web server, how to work with the API, how to visualize data.']",6900.00,
https://stepik.org/course/210499/,SQL. Data Engineering,4.8,4 отзыва,,,easy,"['Write effective SQL queries and work with relational databases, including selection, sorting, filtering and data grouping.', 'Correct typical errors in requests and disassemble complex scenarios for working with data.', 'Work with subordions, CTE and aggregate functions to solve multilayer problems.', 'Create and configure databases, including tables, indices, restrictions and partition.', 'Use data partitioning to improve querial performance and simplify large table management, including working with various type of partitioning: Range, List, Hash and Key.', 'Work with data imports from CSV and SQL, form a conclusion in convenient formats.', 'Optimize requests for working with large amounts of data, including the correct settings of indices and use of partitions.', 'Get the skills of working with MySQL and DBeAver for the development and testing of requests.', 'Apply window functions in practice.']",2890.00,
https://stepik.org/course/215289/,AI: Machine learning from scratch.,4.6,11 отзывов,,,easy,"['Understand the basic concepts of machine learning', 'Apply linear regression for prediction', 'Use logistics regression for classification', 'Build models by K-Grand Neighboring neighbors', 'Apply the reference vectors method (SVM) for classification', 'Process and fill out missed values \u200b\u200bin the data', 'Understand and apply regulatory methods', 'Optimize models through minimization of loss function', 'Use random forest for predictions', 'Teach gradient boosting models', 'Apply methods to reduce data dimension', 'Carry out models', 'Understand and use ensemble methods', 'Evaluate models by quality of work']",790.00,
https://stepik.org/course/214012/,Scikit-learn: cross-validation & optimization of hyperparameters,5.0,3 отзыва,,,,[],980.00,
https://stepik.org/course/216799/,Neovim - practice and setup,5.0,4 отзыва,,,,"['Use VIM Motions', 'Create macros', 'Effectively work from the keyboard', 'Work with various VIM modes', 'Know the basics of LUA', 'Configure Neovim', 'Install plugins', 'Work with LSP', 'Work with Split and Buffer']",3699.00,
https://stepik.org/course/213818/,Basics of working with DataLens,4.9,9 отзывов,,,easy,"['connect to data and create prepared data sources;', 'build graphs and make their thin settings;', 'Turn out dashboard and configure interactivity.']",,
https://stepik.org/course/215099/,Python Parsing for beginners,3.3,6 отзывов,,,easy,"['Understand the basics of parsing data from web pages.', 'Use the Beautifulsoup and Requests libraries to extract data from HTML pages.', 'Develop simple parsers to collect information from various sites.', 'Analyze the structure of web pages for effective data extraction.', 'Create programs for automation of data collection from web resources.']",800.00,
https://stepik.org/course/218864/,1C: Learning how to write queries,4.5,6 отзывов,,,normal,[],900.00,
